city,year,dei,tntl,dei_source,boundary_source,ntl_product,preprocessing_id,label_city,boundary_name,boundary_gb,match_method,year_semantics
北京市,2017,83.3,361065.607892292,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,北京,北京市,156110000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
鞍山市,2024,50.3,44279.6240278029,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,鞍山,鞍山市,156210300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
锦州市,2024,40.4,31409.9724044463,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,锦州,锦州市,156210700,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
营口市,2024,43.4,44322.8330927199,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,营口,营口市,156210800,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
盘锦市,2024,44.2,38798.8774420271,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,盘锦,盘锦市,156211100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
长春市,2024,68.3,248974.250462805,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,长春,长春市,156220100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
吉林市,2024,45.5,46489.8957661194,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,吉林,吉林市,156220200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
辽源市,2024,40.4,15709.083481978,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,辽源,辽源市,156220400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
哈尔滨市,2024,67.9,151836.844947627,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,哈尔滨,哈尔滨市,156230100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
齐齐哈尔市,2024,53.5,42784.9320511196,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,齐齐哈尔,齐齐哈尔市,156230200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
大庆市,2024,56.9,82354.7067338569,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,大庆,大庆市,156230600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
牡丹江市,2024,43.7,22986.3506887277,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,牡丹江,牡丹江市,156231000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
绥化市,2024,40.7,25310.1460591816,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,绥化,绥化市,156231200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
上海市,2024,93.7,572961.684544044,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,上海,上海市,156310000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
南京市,2024,83.7,240607.83980737,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,南京,南京市,156320100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
无锡市,2024,81.9,212371.657002457,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,无锡,无锡市,156320200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
徐州市,2024,71.7,144284.288055627,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,徐州,徐州市,156320300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
常州市,2024,73.3,158225.737390592,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,常州,常州市,156320400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
苏州市,2024,83.8,476015.745939504,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,苏州,苏州市,156320500,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
南通市,2024,75.7,191406.324484744,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,南通,南通市,156320600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
连云港市,2024,66.4,77391.7338494081,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,连云港,连云港市,156320700,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
淮安市,2024,67.7,95208.3696925888,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,淮安,淮安市,156320800,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
盐城市,2024,64.8,154083.42539811,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,盐城,盐城市,156320900,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
扬州市,2024,72.6,115194.784031807,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,扬州,扬州市,156321000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
镇江市,2024,69.2,81330.218747376,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,镇江,镇江市,156321100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
泰州市,2024,68.5,119085.147823209,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,泰州,泰州市,156321200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
